"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"60",60,"07/31/2021 19:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"61",61,"07/31/2021 20:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"62",62,"07/31/2021 21:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"63",63,"07/31/2021 22:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"64",64,"07/31/2021 23:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"65",65,"08/01/2021 00:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"66",66,"08/01/2021 01:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"67",67,"08/01/2021 02:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"68",68,"08/01/2021 03:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"69",69,"08/01/2021 04:15:16",23.34,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"70",70,"08/01/2021 05:15:16",23.51,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"71",71,"08/01/2021 06:15:16",23.64,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"72",72,"08/01/2021 07:15:16",23.76,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"73",73,"08/01/2021 08:15:16",23.25,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"74",74,"08/01/2021 09:15:16",23.12,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"75",75,"08/01/2021 10:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"76",76,"08/01/2021 11:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"77",77,"08/01/2021 12:15:16",22.56,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"78",78,"08/01/2021 13:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"79",79,"08/01/2021 14:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"80",80,"08/01/2021 15:15:16",22.48,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"81",81,"08/01/2021 16:15:16",22.48,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"82",82,"08/01/2021 17:15:16",22.61,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"83",83,"08/01/2021 18:15:16",22.52,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"84",84,"08/01/2021 19:15:16",22.52,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"85",85,"08/01/2021 20:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"86",86,"08/01/2021 21:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"87",87,"08/01/2021 22:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"88",88,"08/01/2021 23:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"89",89,"08/02/2021 00:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"90",90,"08/02/2021 01:15:16",23.03,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"91",91,"08/02/2021 02:15:16",23.03,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"92",92,"08/02/2021 03:15:16",23.03,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"93",93,"08/02/2021 04:15:16",23.12,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"94",94,"08/02/2021 05:15:16",23.12,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"95",95,"08/02/2021 06:15:16",23.08,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"96",96,"08/02/2021 07:15:16",23.08,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"97",97,"08/02/2021 08:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"98",98,"08/02/2021 09:15:16",23.08,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"99",99,"08/02/2021 10:15:16",23.08,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"100",100,"08/02/2021 11:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"101",101,"08/02/2021 12:15:16",22.73,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"102",102,"08/02/2021 13:15:16",22.73,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"103",103,"08/02/2021 14:15:16",22.69,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"104",104,"08/02/2021 15:15:16",22.56,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"105",105,"08/02/2021 16:15:16",22.43,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"106",106,"08/02/2021 17:15:16",22.52,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"107",107,"08/02/2021 18:15:16",22.69,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"108",108,"08/02/2021 19:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"109",109,"08/02/2021 20:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"110",110,"08/02/2021 21:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"111",111,"08/02/2021 22:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"112",112,"08/02/2021 23:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"113",113,"08/03/2021 00:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"114",114,"08/03/2021 01:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"115",115,"08/03/2021 02:15:16",23.03,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"116",116,"08/03/2021 03:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"117",117,"08/03/2021 04:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"118",118,"08/03/2021 05:15:16",23.03,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"119",119,"08/03/2021 06:15:16",23.55,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"120",120,"08/03/2021 07:15:16",23.68,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"121",121,"08/03/2021 08:15:16",22.69,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"122",122,"08/03/2021 09:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"123",123,"08/03/2021 10:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"124",124,"08/03/2021 11:15:16",22.61,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"125",125,"08/03/2021 12:15:16",22.56,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"126",126,"08/03/2021 13:15:16",22.52,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"127",127,"08/03/2021 14:15:16",22.48,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"128",128,"08/03/2021 15:15:16",22.43,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"129",129,"08/03/2021 16:15:16",22.43,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"130",130,"08/03/2021 17:15:16",22.48,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"131",131,"08/03/2021 18:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"132",132,"08/03/2021 19:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"133",133,"08/03/2021 20:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"134",134,"08/03/2021 21:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"135",135,"08/03/2021 22:15:16",22.69,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"136",136,"08/03/2021 23:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"137",137,"08/04/2021 00:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"138",138,"08/04/2021 01:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"139",139,"08/04/2021 02:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"140",140,"08/04/2021 03:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"141",141,"08/04/2021 04:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"142",142,"08/04/2021 05:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"143",143,"08/04/2021 06:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"144",144,"08/04/2021 07:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"145",145,"08/04/2021 08:15:16",23.03,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"146",146,"08/04/2021 09:15:16",23.16,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"147",147,"08/04/2021 10:15:16",23.12,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"148",148,"08/04/2021 11:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"149",149,"08/04/2021 12:15:16",22.73,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"150",150,"08/04/2021 13:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"151",151,"08/04/2021 14:15:16",22.56,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"152",152,"08/04/2021 15:15:16",22.65,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"153",153,"08/04/2021 16:15:16",22.61,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"154",154,"08/04/2021 17:15:16",22.69,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"155",155,"08/04/2021 18:15:16",22.61,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"156",156,"08/04/2021 19:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"157",157,"08/04/2021 20:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"158",158,"08/04/2021 21:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"159",159,"08/04/2021 22:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"160",160,"08/04/2021 23:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"161",161,"08/05/2021 00:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"162",162,"08/05/2021 01:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"163",163,"08/05/2021 02:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"164",164,"08/05/2021 03:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"165",165,"08/05/2021 04:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"166",166,"08/05/2021 05:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"167",167,"08/05/2021 06:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"168",168,"08/05/2021 07:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"169",169,"08/05/2021 08:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"170",170,"08/05/2021 09:15:16",23.21,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"171",171,"08/05/2021 10:15:16",23.21,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"172",172,"08/05/2021 11:15:16",23.08,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"173",173,"08/05/2021 12:15:16",22.73,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"174",174,"08/05/2021 13:15:16",22.61,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"175",175,"08/05/2021 14:15:16",22.61,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"176",176,"08/05/2021 15:15:16",22.65,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"177",177,"08/05/2021 16:15:16",22.65,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"178",178,"08/05/2021 17:15:16",22.65,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"179",179,"08/05/2021 18:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"180",180,"08/05/2021 19:15:16",22.69,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"181",181,"08/05/2021 20:15:16",22.73,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"182",182,"08/05/2021 21:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"183",183,"08/05/2021 22:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"184",184,"08/05/2021 23:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"185",185,"08/06/2021 00:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"186",186,"08/06/2021 01:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"187",187,"08/06/2021 02:15:16",22.99,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"188",188,"08/06/2021 03:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"189",189,"08/06/2021 04:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"190",190,"08/06/2021 05:15:16",22.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"191",191,"08/06/2021 06:15:16",22.95,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"192",192,"08/06/2021 07:15:16",22.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"193",193,"08/06/2021 08:15:16",23.03,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"194",194,"08/06/2021 09:15:16",23.16,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"195",195,"08/06/2021 10:15:16",22.86,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"196",196,"08/06/2021 11:15:16",22.69,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"197",197,"08/06/2021 12:15:16",22.56,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"198",198,"08/06/2021 13:15:16",22.61,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"199",199,"08/06/2021 14:15:16",22.69,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"200",200,"08/06/2021 15:15:16",22.61,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"201",201,"08/06/2021 16:15:16",22.43,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"202",202,"08/06/2021 17:15:16",25.69,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"203",203,"08/06/2021 18:15:16",32.26,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"204",204,"08/06/2021 19:15:16",30.11,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"205",205,"08/06/2021 20:15:16",28.91,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"206",206,"08/06/2021 21:15:16",27.63,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"207",207,"08/06/2021 22:15:16",26.38,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"208",208,"08/06/2021 23:15:16",25.31,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"209",209,"08/07/2021 00:15:16",24.28,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"210",210,"08/07/2021 01:15:16",23.38,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"211",211,"08/07/2021 02:15:16",22.52,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"212",212,"08/07/2021 03:15:16",21.79,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"213",213,"08/07/2021 04:15:16",21.15,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"214",214,"08/07/2021 05:15:16",20.68,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"215",215,"08/07/2021 06:15:16",20.25,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"216",216,"08/07/2021 07:15:16",20.12,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"217",217,"08/07/2021 08:15:16",20.8,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"218",218,"08/07/2021 09:15:16",22.22,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"219",219,"08/07/2021 10:15:16",24.24,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"220",220,"08/07/2021 11:15:16",27.67,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"221",221,"08/07/2021 12:15:16",32.64,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"222",222,"08/07/2021 13:15:16",35.73,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"223",223,"08/07/2021 14:15:16",33.89,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"224",224,"08/07/2021 15:15:16",28.78,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"225",225,"08/07/2021 16:15:16",26.68,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"226",226,"08/07/2021 17:15:16",24.88,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"227",227,"08/07/2021 18:15:16",28.18,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"228",228,"08/07/2021 19:15:16",23.68,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"229",229,"08/07/2021 20:15:16",24.24,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"230",230,"08/07/2021 21:15:16",21.83,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"231",231,"08/07/2021 22:15:16",23.29,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"232",232,"08/07/2021 23:15:16",23.98,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"233",233,"08/08/2021 00:15:16",23.98,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"234",234,"08/08/2021 01:15:16",23.55,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"235",235,"08/08/2021 02:15:16",23.08,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"236",236,"08/08/2021 03:15:16",22.61,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"237",237,"08/08/2021 04:15:16",22.43,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"238",238,"08/08/2021 05:15:16",22.13,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"239",239,"08/08/2021 06:15:16",21.88,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"240",240,"08/08/2021 07:15:16",22.01,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"241",241,"08/08/2021 08:15:16",23.38,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"242",242,"08/08/2021 09:15:16",26.55,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"243",243,"08/08/2021 10:15:16",25.18,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"244",244,"08/08/2021 11:15:16",28.01,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"245",245,"08/08/2021 12:15:16",29.38,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"246",246,"08/08/2021 13:15:16",32,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"247",247,"08/08/2021 14:15:16",32.77,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"248",248,"08/08/2021 15:15:16",32.56,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"249",249,"08/08/2021 16:15:16",34.53,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"250",250,"08/08/2021 17:15:16",28.53,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"251",251,"08/08/2021 18:15:16",26.68,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"252",252,"08/08/2021 19:15:16",24.88,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"253",253,"08/08/2021 20:15:16",23.25,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"254",254,"08/08/2021 21:15:16",21.62,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"255",255,"08/08/2021 22:15:16",20.46,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"256",256,"08/08/2021 23:15:16",19.9,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"257",257,"08/09/2021 00:15:16",19.43,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"258",258,"08/09/2021 01:15:16",19.43,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"259",259,"08/09/2021 02:15:16",19.39,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"260",260,"08/09/2021 03:15:16",19.82,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"261",261,"08/09/2021 04:15:16",18.96,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"262",262,"08/09/2021 05:15:16",18.7,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"263",263,"08/09/2021 06:15:16",19.09,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"264",264,"08/09/2021 07:15:16",24.06,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"265",265,"08/09/2021 08:15:16",26.81,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"266",266,"08/09/2021 09:15:16",28.1,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"267",267,"08/09/2021 10:15:16",28.14,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"268",268,"08/09/2021 11:15:16",31.06,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"269",269,"08/09/2021 12:15:16",30.2,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"270",270,"08/09/2021 13:15:16",30.11,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"271",271,"08/09/2021 14:15:16",32,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"272",272,"08/09/2021 15:15:16",34.53,"UP","SC","S_SCN_H1_60",60,"Herbivore"
"273",273,"08/09/2021 16:15:16",36.72,"UP","SC","S_SCN_H1_60",60,"Herbivore"
