"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"21",21,"07/14/2021 01:55:55",17.59,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"22",22,"07/14/2021 02:55:55",17.54,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"23",23,"07/14/2021 03:55:55",17.5,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"24",24,"07/14/2021 04:55:55",17.54,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"25",25,"07/14/2021 05:55:55",17.63,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"26",26,"07/14/2021 06:55:55",18.1,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"27",27,"07/14/2021 07:55:55",18.32,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"28",28,"07/14/2021 08:55:55",20.2,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"29",29,"07/14/2021 09:55:55",20.68,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"30",30,"07/14/2021 10:55:55",21.53,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"31",31,"07/14/2021 11:55:55",22.35,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"32",32,"07/14/2021 12:55:55",23.59,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"33",33,"07/14/2021 13:55:55",26.12,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"34",34,"07/14/2021 14:55:55",30.07,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"35",35,"07/14/2021 15:55:55",34.36,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"36",36,"07/14/2021 16:55:55",27.2,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"37",37,"07/14/2021 17:55:55",24.71,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"38",38,"07/14/2021 18:55:55",24.02,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"39",39,"07/14/2021 19:55:55",23.94,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"40",40,"07/14/2021 20:55:55",21.79,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"41",41,"07/14/2021 21:55:55",21.4,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"42",42,"07/14/2021 22:55:55",20.98,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"43",43,"07/14/2021 23:55:55",19.99,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"44",44,"07/15/2021 00:55:55",20.37,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"45",45,"07/15/2021 01:55:55",20.98,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"46",46,"07/15/2021 02:55:55",20.98,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"47",47,"07/15/2021 03:55:55",21.02,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"48",48,"07/15/2021 04:55:55",19.52,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"49",49,"07/15/2021 05:55:55",20.5,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"50",50,"07/15/2021 06:55:55",21.15,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"51",51,"07/15/2021 07:55:55",22.65,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"52",52,"07/15/2021 08:55:55",24.84,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"53",53,"07/15/2021 09:55:55",28.18,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"54",54,"07/15/2021 10:55:55",28.35,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"55",55,"07/15/2021 11:55:55",30.8,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"56",56,"07/15/2021 12:55:55",31.49,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"57",57,"07/15/2021 13:55:55",33.07,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"58",58,"07/15/2021 14:55:55",34.83,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"59",59,"07/15/2021 15:55:55",35.9,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"60",60,"07/15/2021 16:55:55",37.11,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"61",61,"07/15/2021 17:55:55",35.05,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"62",62,"07/15/2021 18:55:55",26.55,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"63",63,"07/15/2021 19:55:55",23.16,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"64",64,"07/15/2021 20:55:55",19.65,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"65",65,"07/15/2021 21:55:55",18.83,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"66",66,"07/15/2021 22:55:55",18.49,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"67",67,"07/15/2021 23:55:55",17.59,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"68",68,"07/16/2021 00:55:55",17.54,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"69",69,"07/16/2021 01:55:55",16.99,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"70",70,"07/16/2021 02:55:55",16.56,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"71",71,"07/16/2021 03:55:55",16.3,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"72",72,"07/16/2021 04:55:55",16.56,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"73",73,"07/16/2021 05:55:55",17.37,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"74",74,"07/16/2021 06:55:55",20.37,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"75",75,"07/16/2021 07:55:55",25.52,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"76",76,"07/16/2021 08:55:55",28.35,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"77",77,"07/16/2021 09:55:55",29.43,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"78",78,"07/16/2021 10:55:55",31.06,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"79",79,"07/16/2021 11:55:55",32.69,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"80",80,"07/16/2021 12:55:55",29.56,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"81",81,"07/16/2021 13:55:55",33.03,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"82",82,"07/16/2021 14:55:55",36.08,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"83",83,"07/16/2021 15:55:55",36.98,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"84",84,"07/16/2021 16:55:55",38.74,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"85",85,"07/16/2021 17:55:55",35.69,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"86",86,"07/16/2021 18:55:55",26.51,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"87",87,"07/16/2021 19:55:55",23.42,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"88",88,"07/16/2021 20:55:55",20.55,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"89",89,"07/16/2021 21:55:55",19.77,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"90",90,"07/16/2021 22:55:55",19.77,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"91",91,"07/16/2021 23:55:55",18.36,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"92",92,"07/17/2021 00:55:55",19.6,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"93",93,"07/17/2021 01:55:55",19.6,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"94",94,"07/17/2021 02:55:55",19,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"95",95,"07/17/2021 03:55:55",19.43,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"96",96,"07/17/2021 04:55:55",19.26,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"97",97,"07/17/2021 05:55:55",19.77,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"98",98,"07/17/2021 06:55:55",20.98,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"99",99,"07/17/2021 07:55:55",22.73,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"100",100,"07/17/2021 08:55:55",25.91,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"101",101,"07/17/2021 09:55:55",25.27,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"102",102,"07/17/2021 10:55:55",26.12,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"103",103,"07/17/2021 11:55:55",28.53,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"104",104,"07/17/2021 12:55:55",30.84,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"105",105,"07/17/2021 13:55:55",31.66,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"106",106,"07/17/2021 14:55:55",34.27,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"107",107,"07/17/2021 15:55:55",27.75,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"108",108,"07/17/2021 16:55:55",27.58,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"109",109,"07/17/2021 17:55:55",24.06,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"110",110,"07/17/2021 18:55:55",23.34,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"111",111,"07/17/2021 19:55:55",21.88,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"112",112,"07/17/2021 20:55:55",19.77,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"113",113,"07/17/2021 21:55:55",19.39,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"114",114,"07/17/2021 22:55:55",19.47,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"115",115,"07/17/2021 23:55:55",19.3,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"116",116,"07/18/2021 00:55:55",18.62,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"117",117,"07/18/2021 01:55:55",18.06,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"118",118,"07/18/2021 02:55:55",17.72,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"119",119,"07/18/2021 03:55:55",17.63,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"120",120,"07/18/2021 04:55:55",17.46,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"121",121,"07/18/2021 05:55:55",17.33,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"122",122,"07/18/2021 06:55:55",17.33,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"123",123,"07/18/2021 07:55:55",17.8,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"124",124,"07/18/2021 08:55:55",18.7,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"125",125,"07/18/2021 09:55:55",18.87,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"126",126,"07/18/2021 10:55:55",19.26,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"127",127,"07/18/2021 11:55:55",19.99,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"128",128,"07/18/2021 12:55:55",20.12,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"129",129,"07/18/2021 13:55:55",20.07,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"130",130,"07/18/2021 14:55:55",20.98,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"131",131,"07/18/2021 15:55:55",20.63,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"132",132,"07/18/2021 16:55:55",21.19,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"133",133,"07/18/2021 17:55:55",20.46,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"134",134,"07/18/2021 18:55:55",20.37,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"135",135,"07/18/2021 19:55:55",19.39,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"136",136,"07/18/2021 20:55:55",18.96,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"137",137,"07/18/2021 21:55:55",18.7,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"138",138,"07/18/2021 22:55:55",18.36,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"139",139,"07/18/2021 23:55:55",18.19,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"140",140,"07/19/2021 00:55:55",18.19,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"141",141,"07/19/2021 01:55:55",18.1,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"142",142,"07/19/2021 02:55:55",18.06,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"143",143,"07/19/2021 03:55:55",17.93,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"144",144,"07/19/2021 04:55:55",17.93,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"145",145,"07/19/2021 05:55:55",17.84,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"146",146,"07/19/2021 06:55:55",18.06,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"147",147,"07/19/2021 07:55:55",18.49,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"148",148,"07/19/2021 08:55:55",19.09,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"149",149,"07/19/2021 09:55:55",22.01,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"150",150,"07/19/2021 10:55:55",21.79,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"151",151,"07/19/2021 11:55:55",21.79,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"152",152,"07/19/2021 12:55:55",22.05,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"153",153,"07/19/2021 13:55:55",23.12,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"154",154,"07/19/2021 14:55:55",23.59,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"155",155,"07/19/2021 15:55:55",25.09,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"156",156,"07/19/2021 16:55:55",27.8,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"157",157,"07/19/2021 17:55:55",25.39,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"158",158,"07/19/2021 18:55:55",22.65,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"159",159,"07/19/2021 19:55:55",21.4,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"160",160,"07/19/2021 20:55:55",18.1,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"161",161,"07/19/2021 21:55:55",17.37,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"162",162,"07/19/2021 22:55:55",17.46,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"163",163,"07/19/2021 23:55:55",17.37,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"164",164,"07/20/2021 00:55:55",16.43,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"165",165,"07/20/2021 01:55:55",15.53,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"166",166,"07/20/2021 02:55:55",15.44,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"167",167,"07/20/2021 03:55:55",14.24,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"168",168,"07/20/2021 04:55:55",13.98,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"169",169,"07/20/2021 05:55:55",14.8,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"170",170,"07/20/2021 06:55:55",16.51,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"171",171,"07/20/2021 07:55:55",18.92,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"172",172,"07/20/2021 08:55:55",22.31,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"173",173,"07/20/2021 09:55:55",25.61,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"174",174,"07/20/2021 10:55:55",27.24,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"175",175,"07/20/2021 11:55:55",29.3,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"176",176,"07/20/2021 12:55:55",29,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"177",177,"07/20/2021 13:55:55",31.19,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"178",178,"07/20/2021 14:55:55",28.53,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"179",179,"07/20/2021 15:55:55",32.64,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"180",180,"07/20/2021 16:55:55",29.21,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"181",181,"07/20/2021 17:55:55",30.71,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"182",182,"07/20/2021 18:55:55",25.65,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"183",183,"07/20/2021 19:55:55",22.18,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"184",184,"07/20/2021 20:55:55",19.65,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"185",185,"07/20/2021 21:55:55",19.6,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"186",186,"07/20/2021 22:55:55",20.25,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"187",187,"07/20/2021 23:55:55",18.02,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"188",188,"07/21/2021 00:55:55",18.1,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"189",189,"07/21/2021 01:55:55",17.8,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"190",190,"07/21/2021 02:55:55",17.84,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"191",191,"07/21/2021 03:55:55",17.03,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"192",192,"07/21/2021 04:55:55",17.29,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"193",193,"07/21/2021 05:55:55",16.08,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"194",194,"07/21/2021 06:55:55",18.32,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"195",195,"07/21/2021 07:55:55",19.99,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"196",196,"07/21/2021 08:55:55",21.32,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"197",197,"07/21/2021 09:55:55",22.99,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"198",198,"07/21/2021 10:55:55",25.14,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"199",199,"07/21/2021 11:55:55",25.44,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"200",200,"07/21/2021 12:55:55",27.11,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"201",201,"07/21/2021 13:55:55",29.73,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"202",202,"07/21/2021 14:55:55",30.54,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"203",203,"07/21/2021 15:55:55",30.84,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"204",204,"07/21/2021 16:55:55",32.09,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"205",205,"07/21/2021 17:55:55",29.51,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"206",206,"07/21/2021 18:55:55",20.85,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"207",207,"07/21/2021 19:55:55",18.49,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"208",208,"07/21/2021 20:55:55",16.39,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"209",209,"07/21/2021 21:55:55",16.04,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"210",210,"07/21/2021 22:55:55",15.31,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"211",211,"07/21/2021 23:55:55",14.8,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"212",212,"07/22/2021 00:55:55",14.45,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"213",213,"07/22/2021 01:55:55",13.94,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"214",214,"07/22/2021 02:55:55",13.21,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"215",215,"07/22/2021 03:55:55",12.65,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"216",216,"07/22/2021 04:55:55",12.61,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"217",217,"07/22/2021 05:55:55",12.14,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"218",218,"07/22/2021 06:55:55",14.84,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"219",219,"07/22/2021 07:55:55",18.49,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"220",220,"07/22/2021 08:55:55",21.15,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"221",221,"07/22/2021 09:55:55",24.71,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"222",222,"07/22/2021 10:55:55",26.17,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"223",223,"07/22/2021 11:55:55",28.27,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"224",224,"07/22/2021 12:55:55",29.08,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"225",225,"07/22/2021 13:55:55",29.26,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"226",226,"07/22/2021 14:55:55",30.24,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"227",227,"07/22/2021 15:55:55",29.26,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"228",228,"07/22/2021 16:55:55",31.66,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"229",229,"07/22/2021 17:55:55",25.35,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"230",230,"07/22/2021 18:55:55",23.08,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"231",231,"07/22/2021 19:55:55",19.3,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"232",232,"07/22/2021 20:55:55",16.81,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"233",233,"07/22/2021 21:55:55",14.75,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"234",234,"07/22/2021 22:55:55",15.01,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"235",235,"07/22/2021 23:55:55",14.63,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"236",236,"07/23/2021 00:55:55",15.1,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"237",237,"07/23/2021 01:55:55",14.15,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"238",238,"07/23/2021 02:55:55",13.08,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"239",239,"07/23/2021 03:55:55",12.87,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"240",240,"07/23/2021 04:55:55",11.02,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"241",241,"07/23/2021 05:55:55",11.84,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"242",242,"07/23/2021 06:55:55",14.84,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"243",243,"07/23/2021 07:55:55",18.62,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"244",244,"07/23/2021 08:55:55",21.75,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"245",245,"07/23/2021 09:55:55",25.14,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"246",246,"07/23/2021 10:55:55",27.11,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"247",247,"07/23/2021 11:55:55",29.17,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"248",248,"07/23/2021 12:55:55",25.35,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"249",249,"07/23/2021 13:55:55",28.53,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"250",250,"07/23/2021 14:55:55",32.09,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"251",251,"07/23/2021 15:55:55",27.37,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"252",252,"07/23/2021 16:55:55",19.3,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"253",253,"07/23/2021 17:55:55",23.89,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"254",254,"07/23/2021 18:55:55",17.97,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"255",255,"07/23/2021 19:55:55",16.34,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"256",256,"07/23/2021 20:55:55",13.68,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"257",257,"07/23/2021 21:55:55",15.53,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"258",258,"07/23/2021 22:55:55",14.41,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"259",259,"07/23/2021 23:55:55",12.31,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"260",260,"07/24/2021 00:55:55",10.98,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"261",261,"07/24/2021 01:55:55",11.15,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"262",262,"07/24/2021 02:55:55",10.55,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"263",263,"07/24/2021 03:55:55",11.19,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"264",264,"07/24/2021 04:55:55",10.16,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"265",265,"07/24/2021 05:55:55",9.91,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"266",266,"07/24/2021 06:55:55",13.04,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"267",267,"07/24/2021 07:55:55",16.86,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"268",268,"07/24/2021 08:55:55",19.09,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"269",269,"07/24/2021 09:55:55",22.35,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"270",270,"07/24/2021 10:55:55",25.31,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"271",271,"07/24/2021 11:55:55",27.2,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"272",272,"07/24/2021 12:55:55",28.27,"SP","SP","S_SPH_H1_20",20,"Herbivore"
"273",273,"07/24/2021 13:55:55",30.41,"SP","SP","S_SPH_H1_20",20,"Herbivore"
